measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1999,3423.2505341707874,5388.074763755915,1892.0337127660293
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1994,1887.3566850760963,2357.5827785547153,1595.227168578952
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1996,1951.128863215169,2388.923103517377,1692.495656174623
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1990,431.46896333889237,605.1179943184343,306.80991267697874
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,688,Transport injuries,3,Rate,1996,3524.050303941262,4076.517344761802,2999.6149898220124
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,558,Mental disorders,3,Rate,1990,1354.941585912862,1800.2843256579051,980.2034458944122
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1995,2075.487110969097,2811.224523610758,1703.6951252859037
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1995,661.3985788124528,978.5935523434897,435.4553987546988
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,1992,187.37019368629421,238.10584279542317,142.14085383859702
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1992,1063.9845786377011,1177.3870453328154,958.3825082155439
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1994,3868.1005210300796,4072.8180966811065,3680.673184114877
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,688,Transport injuries,3,Rate,1994,1321.4756374753636,1452.7364888580512,1169.1105261985613
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1994,2341.2431625074696,2610.9183153681615,2025.4891259641051
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1994,4692.267857806491,6700.2665819567765,3385.569875646851
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1994,8389.571395642784,9044.00704045345,7775.669486819037
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1994,2108.158211762215,2886.930546917111,1718.3858894689656
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1994,661.8799378669898,978.8921183713305,434.83471988634835
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,688,Transport injuries,3,Rate,1994,1588.7737887066714,1725.780657619406,1445.016466940388
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1994,974.4339023141629,1074.6416537397188,870.5915437549947
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1994,835.4952769686766,1170.333769001,584.6709465265141
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1994,1729.6904180673146,1924.6392540041732,1539.0266144680709
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1994,199.22178860164763,258.4866965260417,147.45629163262385
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1994,1020.2626372422258,1139.350680387943,911.9116052348584
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1995,1260.6160900133332,1405.932441328849,1087.7329252407928
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1995,1941.5353829888168,2336.197637000853,1703.6544677962981
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,1999,1321.153005956581,1418.2401894188556,1222.7947148954336
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1999,4290.416266424139,4715.54149941311,3933.118930172779
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,957,Enteric infections,3,Rate,1999,2912.0221734600004,3449.009518154556,2409.448339372812
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1999,2242.4648402191947,3183.894478721721,1634.2481604180466
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1999,4500.007741157152,4813.54103310342,4204.369818757249
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,410,Neoplasms,3,Rate,1999,5178.550729758956,5284.542464651376,5014.351570416775
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1997,3861.724659249268,4339.347001896946,3421.243452943798
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1996,836.3448561893805,1205.2778364948435,552.4755592993014
2,DALYs (Disability-Adjusted Life Years),44576,World Bank Upper Middle Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1993,2195.7007283731564,2383.0202468885486,2034.3193457084224
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1994,799.4121077753346,1080.0281201869768,591.9616147110016
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1996,566.1493219767949,777.0683032668614,406.118048409043
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1996,912.3155395633034,1082.8634935012292,502.826811819754
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,526,Digestive diseases,3,Rate,1996,1031.030647694242,1297.4879155577441,825.0300457504377
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,410,Neoplasms,3,Rate,1995,5161.841070305819,5262.070710771309,5014.99163848583
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1996,749.521937925412,1068.3664421224653,514.1302250205998
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1996,1322.7330257971894,1761.4920293665903,951.3130308813173
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1996,1610.182636712777,2110.6262278143818,1286.4372521322155
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,410,Neoplasms,3,Rate,1996,2175.5215146575406,2568.2624374569095,1786.9915974043818
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1995,422.2063127578458,588.2111133097601,294.20612629448954
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2003,1506.4541839517874,2150.6340760370454,955.897424070542
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,410,Neoplasms,3,Rate,2003,2158.3092783517623,2489.629015744105,1844.1863984691165
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,410,Neoplasms,3,Rate,1995,3173.356618015279,3496.2272898815822,2861.146010763533
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2003,5170.435847716136,5365.082646476005,4982.62619482803
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,526,Digestive diseases,3,Rate,2003,2821.46340325302,3230.5054981831117,2429.441171036937
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2000,283.4911765636204,395.5328813400683,200.97078592659517
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1998,569.6044787387236,834.1836337559541,381.90858346712287
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2000,946.8065054443779,1623.9158027353337,559.6710149753192
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,1993,1509.668495972521,2423.397879718244,866.3581703050097
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,558,Mental disorders,3,Rate,1993,1936.542714407264,2540.9417222624,1437.7647607489696
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1999,626.9230512407373,932.2429995191577,404.1518090801231
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,542,Neurological disorders,3,Rate,2003,910.4923086753822,1719.9088192594081,379.8052188967852
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2003,3044.6333081845905,4420.478054574908,1832.5861754287396
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,542,Neurological disorders,3,Rate,1995,1198.8552533508155,2344.3815267094806,454.19801098739583
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,558,Mental disorders,3,Rate,1995,1384.558203902039,1813.2560058020963,1020.4937451719022
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2003,629.0155811991583,933.0929566645801,404.9836521772117
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1998,717.2239980168855,1007.8716607391663,496.2476029815597
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,558,Mental disorders,3,Rate,1994,1301.7658869870497,1714.6626521693613,963.3663005099232
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1998,1447.4160976778019,1874.5654164164162,1095.601793655633
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,410,Neoplasms,3,Rate,2003,2143.406946906861,2415.030279621402,1856.8769363896588
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,542,Neurological disorders,3,Rate,2003,957.6197307911132,1817.879780441943,382.67302923129887
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2003,649.4336919539817,971.1807474273913,417.36436848403895
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1996,551.266678219435,695.5009914107403,427.57009924098725
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1994,855.3711256303411,1079.9875688572813,676.6070227290388
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1995,3883.2089312421117,4384.064868122057,3414.1386651161515
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1994,1235.6002454733966,1389.0089726114286,1088.8197051645545
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1995,3502.7130042970048,3884.6674782951222,3176.0748508845345
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1994,1506.013671057493,1997.981301981349,1080.3345264150928
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2003,216.68103969306978,292.93185697274913,157.50558479160716
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,688,Transport injuries,3,Rate,1995,1588.9157103198856,1915.2368062963517,1244.4800458630555
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1995,2607.937675980099,3134.9961844900854,1994.1518894505632
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1995,4914.550881696352,7697.159242266459,3103.7453062013533
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1995,7574.125918059678,9036.359951563385,6184.804011445929
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,558,Mental disorders,3,Rate,2003,1496.5219629531327,1968.491908406298,1094.6079138762484
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,669,Sense organ diseases,3,Rate,2003,659.3746251964689,933.6178982256154,455.4419490703495
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1995,646.0928571726574,950.3376356384235,430.4743682664309
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,1994,275.6382465107334,336.80611497338145,218.7117046500456
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1994,1012.4326483188903,1114.8116394482095,916.0340170399314
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2003,471.2637737645485,501.79528584425844,438.51504989235195
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,1217.1605274734713,1317.604415670539,1146.210324154968
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,957,Enteric infections,3,Rate,2003,319.2623953508307,439.7285091403236,232.8065917146427
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,168.03226533057725,234.17734935045337,115.7678761377991
2,DALYs (Disability-Adjusted Life Years),44578,World Bank Low Income,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1994,552.770311735041,825.5088473529489,371.4777612330504
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1994,621.4138551145883,872.7870054949898,425.84119646753504
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,2755.7812231093544,4010.0492944059256,1684.1040575298443
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2003,3910.5270895347494,4239.572510475749,3357.622531003554
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1994,227.47479605146088,355.1392815838257,150.89587440731486
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1994,5395.726739292053,6100.452251881415,4807.171866253102
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,957,Enteric infections,3,Rate,1994,2298.080001416666,2856.4056065179534,1719.2980520873525
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,410,Neoplasms,3,Rate,1994,3056.1596290071,3348.456089219376,2784.900534802271
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,688,Transport injuries,3,Rate,2003,728.3701249631206,801.4032842129438,650.3035389668903
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2003,1098.0502932394954,1226.7362705305168,988.9167589995732
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2003,1199.5405161716349,1713.5360448376327,849.0590247505565
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2003,3635.3807730475482,4238.203803097592,3085.5109669920603
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,208.63400894564947,263.1476969368678,158.84301145436493
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2003,1414.0080562409062,1554.1666421253105,1282.5478412231969
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1995,166.18127796016574,210.5234328175542,123.5821053295002
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1995,1119.6725973781456,1311.6083488842835,945.1675390740999
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1995,740.6853312481729,1050.7019320764034,508.6105230628966
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1995,872.1691947614275,991.1096343297972,746.7229131352103
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,542,Neurological disorders,3,Rate,1994,1185.15296998057,2307.5749642767705,447.7825371822895
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,558,Mental disorders,3,Rate,1994,1378.256865701449,1823.32592964904,1012.1544382864947
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1994,644.8362994804467,945.5460610056932,431.1234595908432
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1994,732.290659148695,1041.197863803389,503.545186579409
2,DALYs (Disability-Adjusted Life Years),16,Philippines,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1994,1713.7936918316732,1862.7237864839396,1561.3006281739642
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,688,Transport injuries,3,Rate,1995,3359.3975753422587,3801.862126471871,2897.1854555645245
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1995,1159.716498020311,1575.9264655397537,825.2291607125961
2,DALYs (Disability-Adjusted Life Years),44577,World Bank Lower Middle Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1993,2423.926202932706,3105.239849845683,1859.9056957618266
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1994,436.7421470068354,611.3809353763188,303.6251900871387
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1995,4504.995212187819,4908.3302246628855,4109.655096932216
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1994,3397.151541823223,3777.363563065608,3077.9744904268105
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,688,Transport injuries,3,Rate,1994,3105.576857419318,3470.801882554306,2707.432310557877
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,688,Transport injuries,3,Rate,1995,1746.2481823734527,1964.9052580189743,1418.3630028431317
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1994,1208.8131539793562,1559.1042418539046,844.6403512130718
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1994,1760.3179152736757,2038.765790077228,1557.0524794147564
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,957,Enteric infections,3,Rate,1994,655.5894664680402,899.7366566390316,480.39173064672866
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1994,769.5947898163975,1057.5995880932458,570.1816691626618
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1994,1528.4151600153723,1765.4632537704704,1292.1833789452726
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,973,Substance use disorders,3,Rate,1994,365.02518447264845,479.2548391422928,276.16297979525257
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1994,1473.3468402912422,1658.6335820432494,1311.9471930533641
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1996,3873.668053389298,4350.967183716067,3424.410173489698
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,526,Digestive diseases,3,Rate,1996,3019.3350567149228,3556.5825368822752,2410.9341249802437
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,542,Neurological disorders,3,Rate,1996,861.4089814888424,1629.6858202305132,363.0922270322617
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1996,1601.5189927445088,2305.73107408558,1068.9118844759641
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,1995,1536.8266994802368,2474.4430340995495,886.9853559051353
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,558,Mental disorders,3,Rate,1995,1950.266978128487,2558.5417961986427,1447.9104076239096
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1996,2548.9139837435673,3665.9278749334285,1569.7570955177039
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1995,1453.3905333166433,2207.7143082969765,1085.0308803903915
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1995,1445.2209107140322,1645.2702973414655,1172.3815800685
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1995,133.1002812012537,174.48043364297413,96.55878606525245
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1995,1313.7126360898694,1449.6954089278215,1191.5058773811695
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1994,4030.5501014515366,4687.256051481773,3429.9996946016013
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1996,604.1684545807573,878.6477506381984,412.433872507909
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,688,Transport injuries,3,Rate,1996,1573.8662741459966,1889.654261374716,1257.4944054972502
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1996,2551.6561136632085,3066.1246063237572,2006.4532977285041
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1996,4641.887304895623,7113.832583861028,2884.8558878353238
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1996,7198.597459363066,8525.223578014971,5945.028470465409
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1996,166.52993467610318,210.7091550179773,124.79076996099957
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1996,1114.483369036411,1301.2192697826167,945.2408660289739
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,1154.5118600617739,1501.0197581961918,909.0440149292457
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,1996,3118.5881194052313,3237.4476970921482,3000.599815066702
2,DALYs (Disability-Adjusted Life Years),44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1995,6123.359793656281,6333.411350996524,5814.616992009802
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1995,1580.5135207244837,1949.5005809801814,1105.4834863874655
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1995,1722.5516734804771,1987.9513144327127,1526.4062056625642
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,957,Enteric infections,3,Rate,1995,617.6902316690419,842.3176908050375,452.89723816938874
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1995,750.7964430411281,1015.1738385113771,556.7810216876187
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1995,1445.3632745430054,1682.1136761218,1228.3689350158854
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1996,5182.237328462663,5377.833704520101,4991.86061166804
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1995,617.0276363321058,878.7317515297107,430.77968801398265
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,593.585272012092,805.0585755985198,430.6504307138045
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1995,920.203986095432,1096.4845310873675,504.4131674134263
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,1996,1100.6840290339444,1795.604348295049,615.3227198991026
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,1996,1560.2070476770336,2043.7316901193635,1152.737368813318
2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,22,All ages,669,Sense organ diseases,3,Rate,1995,703.9540504046844,986.6154665798432,487.1677455595979
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1996,571.1285042405472,835.4340521084813,382.61518547687257
2,DALYs (Disability-Adjusted Life Years),18,Thailand,3,Both,22,All ages,973,Substance use disorders,3,Rate,1995,381.1894363176385,499.68814176172714,286.6944128188501
